행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명,생성일자,말소일자
1171064100,서울특별시,송파구,문정1동,1171010800,문정동,19890901,
1171064200,서울특별시,송파구,문정2동,1171010800,문정동,19890901,
1171064600,서울특별시,송파구,장지동,1171010800,문정동,19960801,
1171064700,서울특별시,송파구,위례동,1171010900,장지동,20150706,
1171065000,서울특별시,송파구,잠실본동,1171010100,잠실동,19880423,
1171067000,서울특별시,송파구,잠실2동,1171010100,잠실동,19880423,
1171068000,서울특별시,송파구,잠실3동,1171010100,잠실동,19880423,
1171069000,서울특별시,송파구,잠실4동,1171010200,신천동,19880423,
1171071000,서울특별시,송파구,잠실6동,1171010200,신천동,19880423,
1171072000,서울특별시,송파구,잠실7동,1171010100,잠실동,19890901,
1174051500,서울특별시,강동구,강일동,1174011000,강일동,20070101,
1174052500,서울특별시,강동구,상일제1동,1174010300,상일동,20210701,
1174052600,서울특별시,강동구,상일제2동,1174010300,상일동,20210701,
1174053000,서울특별시,강동구,명일제1동,1174010100,명일동,19880501,
1174054000,서울특별시,강동구,명일제2동,1174010100,명일동,19880423,
1174055000,서울특별시,강동구,고덕제1동,1174010200,고덕동,19880423,
1174056000,서울특별시,강동구,고덕제2동,1174010200,고덕동,19880423,
1174057000,서울특별시,강동구,암사제1동,1174010700,암사동,19880423,
1174058000,서울특별시,강동구,암사제2동,1174010700,암사동,19880423,
1174059000,서울특별시,강동구,암사제3동,1174010700,암사동,19880423,
1174060000,서울특별시,강동구,천호제1동,1174010900,천호동,19880423,
1174061000,서울특별시,강동구,천호제2동,1174010900,천호동,19880423,
1174062000,서울특별시,강동구,천호제3동,1174010900,천호동,19880423,
1174064000,서울특별시,강동구,성내제1동,1174010800,성내동,19880423,
1174065000,서울특별시,강동구,성내제2동,1174010800,성내동,19880423,
1174066000,서울특별시,강동구,성내제3동,1174010800,성내동,19880423,
1174068500,서울특별시,강동구,길동,1174010500,길동,20080707,
1174069000,서울특별시,강동구,둔촌제1동,1174010600,둔촌동,19880423,
1174070000,서울특별시,강동구,둔촌제2동,1174010600,둔촌동,19880423,
2611052000,부산광역시,중구,동광동,2611011100,동광동1가,19950101,
2611053000,부산광역시,중구,대청동,2611011600,대청동1가,19950101,
2611054500,부산광역시,중구,보수동,2611012000,보수동1가,19990101,
2611056000,부산광역시,중구,부평동,2611012300,부평동1가,19950101,
2611057000,부산광역시,중구,광복동,2611012700,신창동1가,19950101,
2611058000,부산광역시,중구,남포동,2611013600,남포동1가,19950101,
2611059000,부산광역시,중구,영주제1동,2611010100,영주동,19950101,
2611060000,부산광역시,중구,영주제2동,2611010100,영주동,19950101,
2614051000,부산광역시,서구,동대신제1동,2614010100,동대신동1가,19950101,
2614052000,부산광역시,서구,동대신제2동,2614010200,동대신동2가,19950101,
2614053000,부산광역시,서구,동대신제3동,2614010300,동대신동3가,19950101,
2614054000,부산광역시,서구,서대신제1동,2614010400,서대신동1가,19950101,
2614056000,부산광역시,서구,서대신제3동,2614010600,서대신동3가,19950101,
2614057000,부산광역시,서구,서대신제4동,2614010600,서대신동3가,19950101,
2614059000,부산광역시,서구,부민동,2614010700,부용동1가,19981001,
2614061500,부산광역시,서구,아미동,2614011500,아미동1가,19981001,
2614063000,부산광역시,서구,초장동,2614011900,초장동,19950101,
2614064000,부산광역시,서구,충무동,2614011200,토성동1가,19981001,
2614065000,부산광역시,서구,남부민제1동,2614012300,남부민동,19950101,
2614066000,부산광역시,서구,남부민제2동,2614012300,남부민동,19950101,
2614068000,부산광역시,서구,암남동,2614012400,암남동,19950101,
2617051000,부산광역시,동구,초량제1동,2617010100,초량동,19950101,
2617052000,부산광역시,동구,초량제2동,2617010100,초량동,19950101,
2617053000,부산광역시,동구,초량제3동,2617010100,초량동,19950101,
2617055000,부산광역시,동구,초량제6동,2617010100,초량동,19950101,
2617056000,부산광역시,동구,수정제1동,2617010200,수정동,19950101,
2617057000,부산광역시,동구,수정제2동,2617010200,수정동,19950101,
2617059000,부산광역시,동구,수정제4동,2617010200,수정동,19950101,
2617060000,부산광역시,동구,수정제5동,2617010200,수정동,19950101,
2617064500,부산광역시,동구,좌천동,2617010300,좌천동,20150701,
2617065000,부산광역시,동구,범일제1동,2617010400,범일동,19950101,
2617066000,부산광역시,동구,범일제2동,2617010400,범일동,19950101,
2617068000,부산광역시,동구,범일제5동,2617010300,좌천동,19980917,
2620053000,부산광역시,영도구,남항동,2620010100,대교동1가,19981001,
2620054000,부산광역시,영도구,영선제1동,2620010800,영선동1가,19950101,
2620055000,부산광역시,영도구,영선제2동,2620011000,영선동3가,19950101,
2620058500,부산광역시,영도구,신선동,2620010900,영선동2가,20070101,
2620059000,부산광역시,영도구,봉래제1동,2620011500,봉래동1가,19950101,
2620060500,부산광역시,영도구,봉래제2동,2620011800,봉래동4가,20070101,
2620063000,부산광역시,영도구,청학제1동,2620012000,청학동,19950101,
2620064000,부산광역시,영도구,청학제2동,2620012000,청학동,19950101,
2620065000,부산광역시,영도구,동삼제1동,2620012100,동삼동,19950101,
2620066000,부산광역시,영도구,동삼제2동,2620012100,동삼동,19950101,
2620067000,부산광역시,영도구,동삼제3동,2620012100,동삼동,19950101,
2623051000,부산광역시,부산진구,부전제1동,2623010300,부전동,19950101,
2623052000,부산광역시,부산진구,부전제2동,2623010300,부전동,19950101,
2623054000,부산광역시,부산진구,연지동,2623010600,연지동,19950101,
2623055000,부산광역시,부산진구,초읍동,2623010700,초읍동,19950101,
2623056000,부산광역시,부산진구,양정제1동,2623010100,양정동,19950101,
2623057000,부산광역시,부산진구,양정제2동,2623010100,양정동,19950101,
2623060000,부산광역시,부산진구,전포제1동,2623010200,전포동,19950101,
2623061000,부산광역시,부산진구,전포제2동,2623010200,전포동,19950101,
2623064000,부산광역시,부산진구,부암제1동,2623010600,연지동,19950101,
2623066000,부산광역시,부산진구,부암제3동,2623010800,부암동,19950101,
2623067000,부산광역시,부산진구,당감제1동,2623010800,부암동,19990201,
2623068000,부산광역시,부산진구,당감제2동,2623010900,당감동,19950101,
2623070000,부산광역시,부산진구,당감제4동,2623010800,부암동,20130806,
2623071000,부산광역시,부산진구,가야제1동,2623011000,가야동,19950101,
2623072000,부산광역시,부산진구,가야제2동,2623011000,가야동,19950101,
2623074000,부산광역시,부산진구,개금제1동,2623011100,개금동,19950101,
2623075000,부산광역시,부산진구,개금제2동,2623011100,개금동,19950101,
2623076000,부산광역시,부산진구,개금제3동,2623011100,개금동,19950101,
2623077000,부산광역시,부산진구,범천제1동,2623010400,범천동,19950101,
2623078000,부산광역시,부산진구,범천제2동,2623010400,범천동,19950101,
2626051000,부산광역시,동래구,수민동,2626010400,낙민동,19950101,
2626052000,부산광역시,동래구,복산동,2626010300,칠산동,19950101,
2626054500,부산광역시,동래구,명륜동,2626010700,명륜동,20110301,
2626055000,부산광역시,동래구,온천제1동,2626010800,온천동,19950101,
2626056000,부산광역시,동래구,온천제2동,2626010800,온천동,19950101,
2626057000,부산광역시,동래구,온천제3동,2626010800,온천동,19950101,
2626058000,부산광역시,동래구,사직제1동,2626010900,사직동,19950101,
2626059000,부산광역시,동래구,사직제2동,2626010900,사직동,19950101,
2626060000,부산광역시,동래구,사직제3동,2626010900,사직동,19950101,
2626074000,부산광역시,동래구,안락제1동,2626010200,안락동,19950101,
2626075000,부산광역시,동래구,안락제2동,2626010200,안락동,19950101,
2626076100,부산광역시,동래구,명장제1동,2626010100,명장동,19950101,
2626076200,부산광역시,동래구,명장제2동,2626010100,명장동,19950101,
2629051000,부산광역시,남구,대연제1동,2629010600,대연동,19950101,
2629053000,부산광역시,남구,대연제3동,2629010600,대연동,19950101,
2629054000,부산광역시,남구,대연제4동,2629010600,대연동,19950101,
2629055000,부산광역시,남구,대연제5동,2629010600,대연동,19950101,
2629056000,부산광역시,남구,대연제6동,2629010600,대연동,19950101,
2629057000,부산광역시,남구,용호제1동,2629010700,용호동,19950101,
2629058000,부산광역시,남구,용호제2동,2629010700,용호동,19950101,
2629059000,부산광역시,남구,용호제3동,2629010700,용호동,19950101,
2629060000,부산광역시,남구,용호제4동,2629010700,용호동,19950101,
2629061000,부산광역시,남구,용당동,2629010800,용당동,19950101,
2629062000,부산광역시,남구,감만제1동,2629011100,감만동,19950101,
2629063000,부산광역시,남구,감만제2동,2629011100,감만동,19950101,
2629064500,부산광역시,남구,우암동,2629011000,우암동,20130701,
2629068000,부산광역시,남구,문현제1동,2629010900,문현동,19950101,
2629069000,부산광역시,남구,문현제2동,2629010900,문현동,19950101,
2629070000,부산광역시,남구,문현제3동,2629010900,문현동,19950101,
2629071000,부산광역시,남구,문현제4동,2629010900,문현동,19950101,
2632051000,부산광역시,북구,구포제1동,2632010500,구포동,19950101,
2632052000,부산광역시,북구,구포제2동,2632010500,구포동,19950101,
2632052100,부산광역시,북구,구포제3동,2632010500,구포동,19950101,
2632053000,부산광역시,북구,금곡동,2632010100,금곡동,19950101,
2632054100,부산광역시,북구,화명제1동,2632010200,화명동,20030701,
2632054200,부산광역시,북구,화명제2동,2632010200,화명동,20030701,
2632054300,부산광역시,북구,화명제3동,2632010200,화명동,20031222,
2632055000,부산광역시,북구,덕천제1동,2632010400,덕천동,19950101,
2632056000,부산광역시,북구,덕천제2동,2632010400,덕천동,19950101,
2632056100,부산광역시,북구,덕천제3동,2632010400,덕천동,19950101,
2632057100,부산광역시,북구,만덕제1동,2632010300,만덕동,19950101,
2632057200,부산광역시,북구,만덕제2동,2632010300,만덕동,19950101,
2632057300,부산광역시,북구,만덕제3동,2632010300,만덕동,19950101,
2635051000,부산광역시,해운대구,우제1동,2635010500,우동,19950101,
2635052000,부산광역시,해운대구,우제2동,2635010500,우동,19950101,
2635052500,부산광역시,해운대구,우제3동,2635010500,우동,20160101,
2635053000,부산광역시,해운대구,중제1동,2635010600,중동,19950101,
2635054000,부산광역시,해운대구,중제2동,2635010600,중동,19950101,
2635055100,부산광역시,해운대구,좌제1동,2635010700,좌동,20031231,
2635055200,부산광역시,해운대구,좌제2동,2635010700,좌동,20031231,
2635055300,부산광역시,해운대구,좌제3동,2635010700,좌동,20031231,
2635055400,부산광역시,해운대구,좌제4동,2635010700,좌동,20031231,
2635057000,부산광역시,해운대구,반여제1동,2635010300,반여동,19950101,
2635058000,부산광역시,해운대구,반여제2동,2635010300,반여동,19950101,
2635059000,부산광역시,해운대구,반여제3동,2635010300,반여동,19950101,
2635059500,부산광역시,해운대구,반여제4동,2635010300,반여동,20050905,
2635061000,부산광역시,해운대구,반송제1동,2635010100,반송동,19950101,
2635062000,부산광역시,해운대구,반송제2동,2635010100,반송동,19950101,
2635065000,부산광역시,해운대구,재송제1동,2635010400,재송동,19950101,
2635066000,부산광역시,해운대구,재송제2동,2635010400,재송동,19950101,
2638051000,부산광역시,사하구,괴정제1동,2638010100,괴정동,19950101,
2638052000,부산광역시,사하구,괴정제2동,2638010100,괴정동,19950101,
2638053000,부산광역시,사하구,괴정제3동,2638010100,괴정동,19950101,
2638054000,부산광역시,사하구,괴정제4동,2638010100,괴정동,19950101,
2638055000,부산광역시,사하구,당리동,2638010200,당리동,19950101,
2638056100,부산광역시,사하구,하단제1동,2638010300,하단동,19950101,
